     3.00           C                   M                   RINEX VERSION / TYPE
PANDA-MEGCLK        WHU                                     PGM / RUN BY / DATE
     1    AS                                                # / TYPES OF DATA
   GPS                                                      TIME SYSTEM ID
   600.00                                                   INTERVAL
WHU  GNSS RESEARCH CENTER, WUHAN UNIVERSITY, P.R.CHINA      ANALYSIS CENTER
    68                                                      # OF SOLN SATS
G01 G02 G03 G04 G05 G06 G07 G08 G09 G10 G11 G12 G13 G14 G15 PRN LIST
G16 G17 G18 G19 G20 G21 G22 G23 G24 G25 G26 G27 G29 G30 G31 PRN LIST
G32 C01 C02 C03 C04 C05 C06 C07 C08 C09 C11 C12 C13 C14 C19 PRN LIST
C20 C21 C22 C23 C24 C25 C26 C27 C28 C29 C30 C32 C33 C34 C35 PRN LIST
C36 C37 C41 C42 C43 C44 C45 C46                             PRN LIST
AS C26  2022  6 10  0 50  0.000000  1    0.725645331178E-03
AS C27  2022  6 10  0 50  0.000000  1    0.736504511131E-03
AS C28  2022  6 10  0 50  0.000000  1    0.766958164438E-04
AS C29  2022  6 10  0 50  0.000000  1    0.566223789559E-03
AS C30  2022  6 10  0 50  0.000000  1    0.499639502205E-03
AS C32  2022  6 10  0 50  0.000000  1   -0.967345873424E-03
AS C33  2022  6 10  0 50  0.000000  1   -0.968803558194E-03
AS C34  2022  6 10  0 50  0.000000  1   -0.384386799250E-03
AS C35  2022  6 10  0 50  0.000000  1    0.313463872363E-03
AS C36  2022  6 10  0 50  0.000000  1   -0.967256793665E-03
AS C37  2022  6 10  0 50  0.000000  1   -0.908920660472E-03
AS C41  2022  6 10  0 50  0.000000  1   -0.969574674157E-03
AS C42  2022  6 10  0 50  0.000000  1   -0.962334219162E-03
AS C43  2022  6 10  0 50  0.000000  1   -0.919137123756E-03
AS C44  2022  6 10  0 50  0.000000  1    0.687267417781E-03
AS C45  2022  6 10  0 50  0.000000  1    0.779338257135E-03
AS C46  2022  6 10  0 50  0.000000  1   -0.370695281367E-03
AS G01  2022  6 10  1  0  0.000000  1    0.344583780690E-03
AS G02  2022  6 10  1  0  0.000000  1   -0.652814329939E-03
AS G03  2022  6 10  1  0  0.000000  1   -0.273529436154E-03
AS G04  2022  6 10  1  0  0.000000  1   -0.158701614635E-03
AS G05  2022  6 10  1  0  0.000000  1   -0.849638683706E-04
AS G06  2022  6 10  1  0  0.000000  1    0.337317263231E-03
AS G07  2022  6 10  1  0  0.000000  1    0.321938011029E-03
AS G08  2022  6 10  1  0  0.000000  1   -0.714967866537E-04
AS G09  2022  6 10  1  0  0.000000  1   -0.329732931774E-03
AS G10  2022  6 10  1  0  0.000000  1   -0.448714322426E-03
AS G11  2022  6 10  1  0  0.000000  1   -0.162647583349E-04
AS G12  2022  6 10  1  0  0.000000  1   -0.228713548825E-03
AS G13  2022  6 10  1  0  0.000000  1    0.327107109312E-03
AS G14  2022  6 10  1  0  0.000000  1   -0.111173471582E-03
AS G15  2022  6 10  1  0  0.000000  1   -0.544692192357E-04
AS G16  2022  6 10  1  0  0.000000  1   -0.507784968059E-03
AS G17  2022  6 10  1  0  0.000000  1    0.623127823949E-03
AS G18  2022  6 10  1  0  0.000000  1    0.146571580163E-03
AS G19  2022  6 10  1  0  0.000000  1    0.168637935281E-03
AS G20  2022  6 10  1  0  0.000000  1    0.512728368070E-03
AS G21  2022  6 10  1  0  0.000000  1    0.161307465213E-03
AS G22  2022  6 10  1  0  0.000000  1    0.273211632162E-03
AS G23  2022  6 10  1  0  0.000000  1   -0.271273796688E-04
AS G24  2022  6 10  1  0  0.000000  1    0.224135735963E-03
AS G25  2022  6 10  1  0  0.000000  1    0.335443891020E-03
AS G26  2022  6 10  1  0  0.000000  1    0.211341215829E-03
AS G27  2022  6 10  1  0  0.000000  1    0.213978673973E-03
AS G29  2022  6 10  1  0  0.000000  1   -0.522468786723E-03
AS G30  2022  6 10  1  0  0.000000  1   -0.530885807341E-03
AS G31  2022  6 10  1  0  0.000000  1   -0.181166123932E-03
AS G32  2022  6 10  1  0  0.000000  1   -0.147405487566E-03
AS C01  2022  6 10  1  0  0.000000  1    0.289882273423E-03
AS C02  2022  6 10  1  0  0.000000  1   -0.643504131782E-04
AS C03  2022  6 10  1  0  0.000000  1   -0.531645992942E-03
AS C04  2022  6 10  1  0  0.000000  1    0.119508187227E-04
AS C05  2022  6 10  1  0  0.000000  1    0.254069377823E-03
AS C06  2022  6 10  1  0  0.000000  1    0.157562065721E-03
AS C07  2022  6 10  1  0  0.000000  1   -0.278589585399E-03
AS C08  2022  6 10  1  0  0.000000  1    0.354967973744E-03
AS C09  2022  6 10  1  0  0.000000  1   -0.868527690647E-03
AS C11  2022  6 10  1  0  0.000000  1    0.404879985673E-03
AS C12  2022  6 10  1  0  0.000000  1   -0.601456835649E-03
AS C13  2022  6 10  1  0  0.000000  1   -0.838568413886E-05
AS C14  2022  6 10  1  0  0.000000  1    0.498150781198E-03
AS C19  2022  6 10  1  0  0.000000  1    0.860042280650E-03
AS C20  2022  6 10  1  0  0.000000  1   -0.952198787102E-03
AS C21  2022  6 10  1  0  0.000000  1   -0.454845385970E-03
AS C22  2022  6 10  1  0  0.000000  1   -0.965239721508E-03
AS C23  2022  6 10  1  0  0.000000  1   -0.933233483412E-03
AS C24  2022  6 10  1  0  0.000000  1   -0.971436386235E-03
AS C25  2022  6 10  1  0  0.000000  1   -0.724209315766E-03
AS C26  2022  6 10  1  0  0.000000  1    0.725642122458E-03
AS C27  2022  6 10  1  0  0.000000  1    0.736508049012E-03
AS C28  2022  6 10  1  0  0.000000  1    0.766984385244E-04
AS C29  2022  6 10  1  0  0.000000  1    0.566226893173E-03
AS C30  2022  6 10  1  0  0.000000  1    0.499639796342E-03
AS C32  2022  6 10  1  0  0.000000  1   -0.967347487841E-03
AS C33  2022  6 10  1  0  0.000000  1   -0.968804998457E-03
AS C34  2022  6 10  1  0  0.000000  1   -0.384381687047E-03
AS C35  2022  6 10  1  0  0.000000  1    0.313474335835E-03
AS C36  2022  6 10  1  0  0.000000  1   -0.967257988525E-03
AS C37  2022  6 10  1  0  0.000000  1   -0.908921278200E-03
AS C41  2022  6 10  1  0  0.000000  1   -0.969576221961E-03
AS C42  2022  6 10  1  0  0.000000  1   -0.962331820736E-03
AS C43  2022  6 10  1  0  0.000000  1   -0.919135797873E-03
AS C44  2022  6 10  1  0  0.000000  1    0.687274741515E-03
AS C45  2022  6 10  1  0  0.000000  1    0.779344154348E-03
AS C46  2022  6 10  1  0  0.000000  1   -0.370707462060E-03
AS G01  2022  6 10  1 10  0.000000  1    0.344579030837E-03
AS G02  2022  6 10  1 10  0.000000  1   -0.652814253186E-03
AS G03  2022  6 10  1 10  0.000000  1   -0.273536826834E-03
AS G04  2022  6 10  1 10  0.000000  1   -0.158699270280E-03
AS G05  2022  6 10  1 10  0.000000  1   -0.849641980653E-04
AS G06  2022  6 10  1 10  0.000000  1    0.337326497520E-03
AS G07  2022  6 10  1 10  0.000000  1    0.321937740242E-03
AS G08  2022  6 10  1 10  0.000000  1   -0.714979892523E-04
AS G09  2022  6 10  1 10  0.000000  1   -0.329730984693E-03
AS G10  2022  6 10  1 10  0.000000  1   -0.448723355409E-03
AS G11  2022  6 10  1 10  0.000000  1   -0.162629648608E-04
AS G12  2022  6 10  1 10  0.000000  1   -0.228717292781E-03
AS G13  2022  6 10  1 10  0.000000  1    0.327111254547E-03
AS G14  2022  6 10  1 10  0.000000  1   -0.111173986739E-03
AS G15  2022  6 10  1 10  0.000000  1   -0.544676918790E-04
AS G16  2022  6 10  1 10  0.000000  1   -0.507786707563E-03
AS G17  2022  6 10  1 10  0.000000  1    0.623130851310E-03
AS G18  2022  6 10  1 10  0.000000  1    0.146565142609E-03
AS G19  2022  6 10  1 10  0.000000  1    0.168641088596E-03
AS G20  2022  6 10  1 10  0.000000  1    0.512728063459E-03
AS G21  2022  6 10  1 10  0.000000  1    0.161307563581E-03
AS G22  2022  6 10  1 10  0.000000  1    0.273215387193E-03
AS G23  2022  6 10  1 10  0.000000  1   -0.271286321352E-04
AS G24  2022  6 10  1 10  0.000000  1    0.224130838108E-03
AS G25  2022  6 10  1 10  0.000000  1    0.335446720578E-03
AS G26  2022  6 10  1 10  0.000000  1    0.211342642182E-03
AS G27  2022  6 10  1 10  0.000000  1    0.213980950648E-03
AS G29  2022  6 10  1 10  0.000000  1   -0.522471027874E-03
AS G30  2022  6 10  1 10  0.000000  1   -0.530886531075E-03
AS G31  2022  6 10  1 10  0.000000  1   -0.181167224260E-03
AS G32  2022  6 10  1 10  0.000000  1   -0.147411016124E-03
AS C01  2022  6 10  1 10  0.000000  1    0.289908051189E-03
AS C02  2022  6 10  1 10  0.000000  1   -0.643747612557E-04
AS C03  2022  6 10  1 10  0.000000  1   -0.531638936594E-03
AS C04  2022  6 10  1 10  0.000000  1    0.120124428547E-04
AS C05  2022  6 10  1 10  0.000000  1    0.254073536666E-03
AS C06  2022  6 10  1 10  0.000000  1    0.157608645845E-03
AS C07  2022  6 10  1 10  0.000000  1   -0.278619452395E-03
AS C08  2022  6 10  1 10  0.000000  1    0.354978868148E-03
AS C09  2022  6 10  1 10  0.000000  1   -0.868549243123E-03
AS C11  2022  6 10  1 10  0.000000  1    0.404893793859E-03
AS C12  2022  6 10  1 10  0.000000  1   -0.601452492244E-03
AS C13  2022  6 10  1 10  0.000000  1   -0.837917927208E-05
AS C14  2022  6 10  1 10  0.000000  1    0.498157982547E-03
AS C19  2022  6 10  1 10  0.000000  1    0.860039255357E-03
AS C20  2022  6 10  1 10  0.000000  1   -0.952209241034E-03
AS C21  2022  6 10  1 10  0.000000  1   -0.454889410227E-03
AS C22  2022  6 10  1 10  0.000000  1   -0.965238690161E-03
AS C23  2022  6 10  1 10  0.000000  1   -0.933234959066E-03
AS C24  2022  6 10  1 10  0.000000  1   -0.971435215325E-03
AS C25  2022  6 10  1 10  0.000000  1   -0.724206005810E-03
AS C26  2022  6 10  1 10  0.000000  1    0.725638948962E-03
AS C27  2022  6 10  1 10  0.000000  1    0.736511598200E-03
AS C28  2022  6 10  1 10  0.000000  1    0.767010455280E-04
AS C29  2022  6 10  1 10  0.000000  1    0.566229969735E-03
AS C30  2022  6 10  1 10  0.000000  1    0.499640097717E-03
AS C32  2022  6 10  1 10  0.000000  1   -0.967349111631E-03
AS C33  2022  6 10  1 10  0.000000  1   -0.968806451595E-03
AS C34  2022  6 10  1 10  0.000000  1   -0.384376562535E-03
AS C35  2022  6 10  1 10  0.000000  1    0.313484802209E-03
AS C36  2022  6 10  1 10  0.000000  1   -0.967259164772E-03
AS C37  2022  6 10  1 10  0.000000  1   -0.908921865773E-03
AS C41  2022  6 10  1 10  0.000000  1   -0.969577756389E-03
AS C42  2022  6 10  1 10  0.000000  1   -0.962329433017E-03
AS C43  2022  6 10  1 10  0.000000  1   -0.919134445137E-03
AS C44  2022  6 10  1 10  0.000000  1    0.687282076022E-03
AS C45  2022  6 10  1 10  0.000000  1    0.779350066005E-03
AS C46  2022  6 10  1 10  0.000000  1   -0.370719653061E-03
AS G01  2022  6 10  1 20  0.000000  1    0.344574293060E-03
AS G02  2022  6 10  1 20  0.000000  1   -0.652813871822E-03
AS G03  2022  6 10  1 20  0.000000  1   -0.273544221283E-03
AS G04  2022  6 10  1 20  0.000000  1   -0.158696853942E-03
AS G05  2022  6 10  1 20  0.000000  1   -0.849649598590E-04
AS G06  2022  6 10  1 20  0.000000  1    0.337335703055E-03
AS G07  2022  6 10  1 20  0.000000  1    0.321937443837E-03
AS G08  2022  6 10  1 20  0.000000  1   -0.714994628384E-04
AS G09  2022  6 10  1 20  0.000000  1   -0.329729010194E-03
AS G10  2022  6 10  1 20  0.000000  1   -0.448732378551E-03
AS G11  2022  6 10  1 20  0.000000  1   -0.162612004402E-04
AS G12  2022  6 10  1 20  0.000000  1   -0.228720798206E-03
AS G13  2022  6 10  1 20  0.000000  1    0.327115302414E-03
AS G14  2022  6 10  1 20  0.000000  1   -0.111174429945E-03
AS G15  2022  6 10  1 20  0.000000  1   -0.544659410011E-04
AS G16  2022  6 10  1 20  0.000000  1   -0.507788208768E-03
AS G17  2022  6 10  1 20  0.000000  1    0.623133531965E-03
AS G18  2022  6 10  1 20  0.000000  1    0.146558766165E-03
AS G19  2022  6 10  1 20  0.000000  1    0.168644103882E-03
AS G20  2022  6 10  1 20  0.000000  1    0.512727502705E-03
AS G21  2022  6 10  1 20  0.000000  1    0.161308092447E-03
AS G22  2022  6 10  1 20  0.000000  1    0.273219135119E-03
AS G23  2022  6 10  1 20  0.000000  1   -0.271298594176E-04
AS G24  2022  6 10  1 20  0.000000  1    0.224126018741E-03
AS G25  2022  6 10  1 20  0.000000  1    0.335449551636E-03
AS G26  2022  6 10  1 20  0.000000  1    0.211344087549E-03
AS G27  2022  6 10  1 20  0.000000  1    0.213983203006E-03
AS G29  2022  6 10  1 20  0.000000  1   -0.522473398380E-03
AS G30  2022  6 10  1 20  0.000000  1   -0.530887238931E-03
AS G31  2022  6 10  1 20  0.000000  1   -0.181168253939E-03
AS G32  2022  6 10  1 20  0.000000  1   -0.147416651722E-03
AS C01  2022  6 10  1 20  0.000000  1    0.289933791396E-03
AS C02  2022  6 10  1 20  0.000000  1   -0.643990711401E-04
AS C03  2022  6 10  1 20  0.000000  1   -0.531631914036E-03
AS C04  2022  6 10  1 20  0.000000  1    0.120740759262E-04
AS C05  2022  6 10  1 20  0.000000  1    0.254077668959E-03
AS C06  2022  6 10  1 20  0.000000  1    0.157655135574E-03
AS C07  2022  6 10  1 20  0.000000  1   -0.278649124422E-03
AS C08  2022  6 10  1 20  0.000000  1    0.354989505507E-03
AS C09  2022  6 10  1 20  0.000000  1   -0.868570915083E-03
AS C11  2022  6 10  1 20  0.000000  1    0.404907556080E-03
AS C12  2022  6 10  1 20  0.000000  1   -0.601448198240E-03
AS C13  2022  6 10  1 20  0.000000  1   -0.837256502964E-05
AS C14  2022  6 10  1 20  0.000000  1    0.498165300743E-03
AS C19  2022  6 10  1 20  0.000000  1    0.860036159982E-03
AS C20  2022  6 10  1 20  0.000000  1   -0.952219738697E-03
AS C21  2022  6 10  1 20  0.000000  1   -0.454933448493E-03
AS C22  2022  6 10  1 20  0.000000  1   -0.965237702244E-03
AS C23  2022  6 10  1 20  0.000000  1   -0.933236524149E-03
AS C24  2022  6 10  1 20  0.000000  1   -0.971434077938E-03
AS C25  2022  6 10  1 20  0.000000  1   -0.724202743386E-03
AS C26  2022  6 10  1 20  0.000000  1    0.725635739776E-03
AS C27  2022  6 10  1 20  0.000000  1    0.736515149424E-03
AS C28  2022  6 10  1 20  0.000000  1    0.767036926259E-04
AS C29  2022  6 10  1 20  0.000000  1    0.566233055569E-03
AS C30  2022  6 10  1 20  0.000000  1    0.499640353994E-03
AS C32  2022  6 10  1 20  0.000000  1   -0.967350665106E-03
AS C33  2022  6 10  1 20  0.000000  1   -0.968807844826E-03
AS C34  2022  6 10  1 20  0.000000  1   -0.384371459805E-03
AS C35  2022  6 10  1 20  0.000000  1    0.313495252472E-03
AS C36  2022  6 10  1 20  0.000000  1   -0.967260358865E-03
AS C37  2022  6 10  1 20  0.000000  1   -0.908922466455E-03
AS C41  2022  6 10  1 20  0.000000  1   -0.969579275173E-03
AS C42  2022  6 10  1 20  0.000000  1   -0.962327030055E-03
AS C43  2022  6 10  1 20  0.000000  1   -0.919133118686E-03
AS C44  2022  6 10  1 20  0.000000  1    0.687289390215E-03
AS C45  2022  6 10  1 20  0.000000  1    0.779355964519E-03
AS C46  2022  6 10  1 20  0.000000  1   -0.370731835922E-03
AS G01  2022  6 10  1 30  0.000000  1    0.344569567391E-03
AS G02  2022  6 10  1 30  0.000000  1   -0.652813621415E-03
AS G03  2022  6 10  1 30  0.000000  1   -0.273551581875E-03
AS G04  2022  6 10  1 30  0.000000  1   -0.158694463154E-03
AS G05  2022  6 10  1 30  0.000000  1   -0.849661755000E-04
AS G06  2022  6 10  1 30  0.000000  1    0.337344923701E-03
AS G07  2022  6 10  1 30  0.000000  1    0.321937248101E-03
AS G08  2022  6 10  1 30  0.000000  1   -0.715005299099E-04
AS G09  2022  6 10  1 30  0.000000  1   -0.329727028190E-03
AS G10  2022  6 10  1 30  0.000000  1   -0.448741322238E-03
AS G11  2022  6 10  1 30  0.000000  1   -0.162594629048E-04
AS G12  2022  6 10  1 30  0.000000  1   -0.228724383820E-03
AS G13  2022  6 10  1 30  0.000000  1    0.327119624103E-03
AS G14  2022  6 10  1 30  0.000000  1   -0.111174930692E-03
AS G15  2022  6 10  1 30  0.000000  1   -0.544640438887E-04
AS G16  2022  6 10  1 30  0.000000  1   -0.507789926223E-03
AS G17  2022  6 10  1 30  0.000000  1    0.623136373798E-03
AS G18  2022  6 10  1 30  0.000000  1    0.146552332814E-03
AS G19  2022  6 10  1 30  0.000000  1    0.168647046918E-03
AS G20  2022  6 10  1 30  0.000000  1    0.512727046956E-03
AS G21  2022  6 10  1 30  0.000000  1    0.161307708215E-03
AS G22  2022  6 10  1 30  0.000000  1    0.273222735510E-03
AS G23  2022  6 10  1 30  0.000000  1   -0.271311811653E-04
AS G24  2022  6 10  1 30  0.000000  1    0.224121094367E-03
AS G25  2022  6 10  1 30  0.000000  1    0.335452383896E-03
AS G26  2022  6 10  1 30  0.000000  1    0.211345521174E-03
AS G27  2022  6 10  1 30  0.000000  1    0.213985466172E-03
AS G29  2022  6 10  1 30  0.000000  1   -0.522475987338E-03
AS G30  2022  6 10  1 30  0.000000  1   -0.530887945153E-03
AS G31  2022  6 10  1 30  0.000000  1   -0.181169044319E-03
AS G32  2022  6 10  1 30  0.000000  1   -0.147422217873E-03
AS C01  2022  6 10  1 30  0.000000  1    0.289959473497E-03
AS C02  2022  6 10  1 30  0.000000  1   -0.644234929019E-04
AS C03  2022  6 10  1 30  0.000000  1   -0.531624823797E-03
AS C04  2022  6 10  1 30  0.000000  1    0.121355776402E-04
AS C05  2022  6 10  1 30  0.000000  1    0.254081954723E-03
AS C06  2022  6 10  1 30  0.000000  1    0.157701741683E-03
AS C07  2022  6 10  1 30  0.000000  1   -0.278678716194E-03
AS C08  2022  6 10  1 30  0.000000  1    0.355000034157E-03
AS C09  2022  6 10  1 30  0.000000  1   -0.868592653955E-03
AS C11  2022  6 10  1 30  0.000000  1    0.404921729118E-03
AS C12  2022  6 10  1 30  0.000000  1   -0.601443866910E-03
AS C13  2022  6 10  1 30  0.000000  1   -0.836574004140E-05
AS C14  2022  6 10  1 30  0.000000  1    0.498172555295E-03
AS C19  2022  6 10  1 30  0.000000  1    0.860033113008E-03
AS C20  2022  6 10  1 30  0.000000  1   -0.952230198233E-03
AS C21  2022  6 10  1 30  0.000000  1   -0.454977432421E-03
AS C22  2022  6 10  1 30  0.000000  1   -0.965236662558E-03
AS C23  2022  6 10  1 30  0.000000  1   -0.933238053140E-03
AS C24  2022  6 10  1 30  0.000000  1   -0.971432920204E-03
AS C25  2022  6 10  1 30  0.000000  1   -0.724199439267E-03
AS C26  2022  6 10  1 30  0.000000  1    0.725632557741E-03
AS C27  2022  6 10  1 30  0.000000  1    0.736518665356E-03
AS C28  2022  6 10  1 30  0.000000  1    0.767063432596E-04
AS C29  2022  6 10  1 30  0.000000  1    0.566236142672E-03
AS C30  2022  6 10  1 30  0.000000  1    0.499640662441E-03
AS C32  2022  6 10  1 30  0.000000  1   -0.967352266347E-03
AS C33  2022  6 10  1 30  0.000000  1   -0.968809260405E-03
AS C34  2022  6 10  1 30  0.000000  1   -0.384366364780E-03
AS C35  2022  6 10  1 30  0.000000  1    0.313505721615E-03
AS C36  2022  6 10  1 30  0.000000  1   -0.967261547854E-03
AS C37  2022  6 10  1 30  0.000000  1   -0.908923095590E-03
AS C41  2022  6 10  1 30  0.000000  1   -0.969580815739E-03
AS C42  2022  6 10  1 30  0.000000  1   -0.962324615184E-03
AS C43  2022  6 10  1 30  0.000000  1   -0.919131760980E-03
AS C44  2022  6 10  1 30  0.000000  1    0.687296715250E-03
AS C45  2022  6 10  1 30  0.000000  1    0.779361866702E-03
AS C46  2022  6 10  1 30  0.000000  1   -0.370744006509E-03
AS G01  2022  6 10  1 40  0.000000  1    0.344564815603E-03
AS G02  2022  6 10  1 40  0.000000  1   -0.652813555737E-03
AS G03  2022  6 10  1 40  0.000000  1   -0.273558961647E-03
AS G04  2022  6 10  1 40  0.000000  1   -0.158692070399E-03
AS G05  2022  6 10  1 40  0.000000  1   -0.849666792485E-04
AS G06  2022  6 10  1 40  0.000000  1    0.337354129769E-03
AS G07  2022  6 10  1 40  0.000000  1    0.321937022445E-03
AS G08  2022  6 10  1 40  0.000000  1   -0.715016533872E-04
AS G09  2022  6 10  1 40  0.000000  1   -0.329725075339E-03
AS G10  2022  6 10  1 40  0.000000  1   -0.448750362326E-03
AS G11  2022  6 10  1 40  0.000000  1   -0.162577202326E-04
AS G12  2022  6 10  1 40  0.000000  1   -0.228727961495E-03
AS G13  2022  6 10  1 40  0.000000  1    0.327123560226E-03
AS G14  2022  6 10  1 40  0.000000  1   -0.111175454120E-03
AS G15  2022  6 10  1 40  0.000000  1   -0.544624169965E-04
AS G16  2022  6 10  1 40  0.000000  1   -0.507791766763E-03
AS G17  2022  6 10  1 40  0.000000  1    0.623139030969E-03
AS G18  2022  6 10  1 40  0.000000  1    0.146545944161E-03
AS G19  2022  6 10  1 40  0.000000  1    0.168650106101E-03
AS G20  2022  6 10  1 40  0.000000  1    0.512726298438E-03
AS G21  2022  6 10  1 40  0.000000  1    0.161307799611E-03
AS G22  2022  6 10  1 40  0.000000  1    0.273226357449E-03
AS G23  2022  6 10  1 40  0.000000  1   -0.271324879360E-04
AS G24  2022  6 10  1 40  0.000000  1    0.224116181268E-03
AS G25  2022  6 10  1 40  0.000000  1    0.335455192472E-03
AS G26  2022  6 10  1 40  0.000000  1    0.211346935319E-03
AS G27  2022  6 10  1 40  0.000000  1    0.213987694814E-03
AS G29  2022  6 10  1 40  0.000000  1   -0.522478178921E-03
AS G30  2022  6 10  1 40  0.000000  1   -0.530888695205E-03
AS G31  2022  6 10  1 40  0.000000  1   -0.181170051283E-03
AS G32  2022  6 10  1 40  0.000000  1   -0.147427790895E-03
AS C01  2022  6 10  1 40  0.000000  1    0.289985155030E-03
AS C02  2022  6 10  1 40  0.000000  1   -0.644475767966E-04
AS C03  2022  6 10  1 40  0.000000  1   -0.531617793467E-03
AS C04  2022  6 10  1 40  0.000000  1    0.121970246496E-04
AS C05  2022  6 10  1 40  0.000000  1    0.254086165937E-03
AS C06  2022  6 10  1 40  0.000000  1    0.157748143317E-03
AS C07  2022  6 10  1 40  0.000000  1   -0.278708433652E-03
AS C08  2022  6 10  1 40  0.000000  1    0.355010684758E-03
AS C09  2022  6 10  1 40  0.000000  1   -0.868614215005E-03
AS C11  2022  6 10  1 40  0.000000  1    0.404935857126E-03
AS C12  2022  6 10  1 40  0.000000  1   -0.601439725345E-03
AS C13  2022  6 10  1 40  0.000000  1   -0.835926679650E-05
AS C14  2022  6 10  1 40  0.000000  1    0.498179825191E-03
AS C19  2022  6 10  1 40  0.000000  1    0.860030052357E-03
AS C20  2022  6 10  1 40  0.000000  1   -0.952240635153E-03
AS C21  2022  6 10  1 40  0.000000  1   -0.455021471020E-03
AS C22  2022  6 10  1 40  0.000000  1   -0.965235712868E-03
AS C23  2022  6 10  1 40  0.000000  1   -0.933239598643E-03
AS C24  2022  6 10  1 40  0.000000  1   -0.971431747659E-03
AS C25  2022  6 10  1 40  0.000000  1   -0.724196084146E-03
AS C26  2022  6 10  1 40  0.000000  1    0.725629361396E-03
AS C27  2022  6 10  1 40  0.000000  1    0.736522208941E-03
AS C28  2022  6 10  1 40  0.000000  1    0.767089615377E-04
AS C29  2022  6 10  1 40  0.000000  1    0.566239183575E-03
AS C30  2022  6 10  1 40  0.000000  1    0.499640933996E-03
AS C32  2022  6 10  1 40  0.000000  1   -0.967353888869E-03
AS C33  2022  6 10  1 40  0.000000  1   -0.968810645397E-03
AS C34  2022  6 10  1 40  0.000000  1   -0.384361276860E-03
AS C35  2022  6 10  1 40  0.000000  1    0.313516178015E-03
AS C36  2022  6 10  1 40  0.000000  1   -0.967262754555E-03
AS C37  2022  6 10  1 40  0.000000  1   -0.908923753279E-03
AS C41  2022  6 10  1 40  0.000000  1   -0.969582354970E-03
AS C42  2022  6 10  1 40  0.000000  1   -0.962322254685E-03
AS C43  2022  6 10  1 40  0.000000  1   -0.919130425056E-03
AS C44  2022  6 10  1 40  0.000000  1    0.687304011964E-03
AS C45  2022  6 10  1 40  0.000000  1    0.779367740032E-03
AS C46  2022  6 10  1 40  0.000000  1   -0.370756209751E-03
